"s1","s2","z"
-0.38,0.03,0.824812092668811
-0.25,-0.43,-1.42457106159364
-0.27,0.25,0.623434361014491
0.1,-0.11,1.00054765718822
0.48,-0.35,-1.50750506544815
-0.37,0.25,0.538213188424354
0.47,-0.3,-0.854900955887735
-0.32,-0.41,-0.368785502955987
0.03,-0.04,1.25271266979434
0.08,-0.01,0.96020033313454
-0.48,0.35,0.555509356265564
0.35,0.15,-2.82142992388034
0.26,0.01,-0.591797159625856
0.41,-0.45,-1.08390227708965
0.34,0.12,-2.29742153383905
0.25,-0.01,-0.658182593343797
0.47,-0.27,-0.899050760766818
0.49,0.37,-1.0877635076174
0.0600000000000001,-0.33,-1.54476380221828
0.4,-0.41,-0.682416113549368
0.21,-0.4,1.0697157562032
-0.48,0.45,-0.102995034969289
0.44,0.46,0.0405427781813484
0.0600000000000001,-0.44,-1.2502813773666
-0.13,-0.34,-0.258307934477459
0.05,-0.39,-1.37698231595649
0.14,-0.31,-0.180122954700085
-0.43,-0.1,0.980932117682592
0.34,0.21,-3.02376007007064
-0.45,0.27,-0.762209863648169
-0.47,-0.04,1.31752265365911
0.44,-0.1,-0.75857097608371
0.28,-0.36,1.32986402113362
-0.05,-0.18,-0.177787675638995
-0.17,-0.43,-1.84839987326943
-0.19,-0.5,-0.469198671899578
0.16,0.5,-2.02124941486986
-0.07,0.05,0.248609307491145
-0.31,0.02,-0.967421677506154
-0.16,-0.36,-0.652768111769485
-0.45,-0.38,-0.0205840478042536
0.3,0.1,-0.861385911966206
-0.38,0.43,-0.619696717023188
-0.16,0.24,-0.685597754317556
-0.07,0.15,1.36468810895571
0.14,0.43,-1.40138666465355
-0.48,0.46,-0.145175723533538
-0.28,0.34,0.358217818827169
-0.37,-0.1,1.29340093195871
-0.15,-0.06,-1.08789088360455
0.13,0.22,-1.82370826400657
0.27,0.23,-3.17117639215471
-0.48,0.25,0.255129648387488
-0.28,-0.35,-0.433012231342018
0.48,-0.21,-0.833730428576347
-0.01,0.09,0.969247700140616
-0.02,-0.12,0.0588255617679926
-0.07,0.35,-0.344358005284427
-0.35,0.5,0.588983769307652
-0.05,-0.25,-0.00776830069760379
0.27,-0.25,-0.476403256378366
-0.42,0.34,-0.938381677805421
-0.26,-0.09,0.302170843926577
0.41,0.0700000000000001,-2.86004000931434
-0.13,0,-0.722570721308073
0.44,-0.2,-0.672369327856521
-0.43,0.11,0.00793399491728742
-0.35,0.3,1.00052760274325
0.13,-0.32,-0.407396246364095
-0.36,-0.29,-0.703594293656304
0.22,-0.2,-1.30390327119882
0.1,0.25,-0.770508825648403
0.23,-0.44,2.02561104454379
0.22,-0.36,0.571036008485642
0.03,0.44,-1.42951086983476
0,-0.11,0.592120599675673
-0.29,0.23,0.130818489755236
-0.15,0,-0.956629420282763
0.05,0.04,1.13484242680741
0.41,-0.25,-0.718280157930437
-0.27,-0.21,-0.1190208041271
-0.24,0.39,0.376547362594546
0.33,0.0600000000000001,-0.293562926005006
0,0.1,1.07988715848573
0.44,-0.26,-0.364009877105379
0.1,-0.03,0.411516610849957
-0.36,-0.3,-0.929505524857112
0.19,0.0700000000000001,-0.449872333904229
-0.46,0.39,0.161917667113006
0.21,0.31,-2.27459917776606
-0.12,-0.24,0.599142522782806
-0.31,0.2,-0.171997856563716
0.01,-0.27,-0.40394225483228
-0.49,0.24,0.461586540051284
0.38,0.03,-0.867811515628768
0.37,0.36,-1.34829639802705
-0.08,-0.37,-1.62024625828751
0.27,0.17,-1.92052084927355
0.28,0.36,-1.46027313627259
0.17,-0.3,-0.151949667036358
-0.47,0.31,-0.0272941767239904
-0.44,-0.09,1.12048114864668
0.44,0.35,-1.06300597746589
-0.05,-0.26,-0.0674435898150128
-0.27,0.45,0.877634930022229
-0.22,-0.11,1.10345290210902
-0.17,-0.24,1.0052790582218
0.11,0.1,0.965806279087987
0.28,-0.37,1.48829740608681
0.28,-0.12,-0.65156308517314
0.37,0.0600000000000001,-1.32235921513537
-0.32,0.22,0.0681575657239579
-0.25,-0.48,-0.529097769826175
0.0600000000000001,0.47,-1.71053870010567
0.11,-0.31,-0.846605034451529
0.3,-0.22,-0.748610457559942
0.38,0.4,-1.49787347128233
0.09,-0.31,-0.995789036377636
0.12,-0.13,0.0173957395603898
-0.23,-0.11,1.00493357192137
-0.02,0.16,1.0559625234826
-0.11,0.31,-0.241583757417866
0.21,0.0700000000000001,-0.548747768657399
-0.21,-0.43,-1.79787302448185
-0.32,-0.25,-0.267490792456786
-0.39,0.17,0.382603685900216
0.23,0.31,-2.35938694419032
0.37,0.49,-0.303731646245763
-0.13,0.21,-0.874936225917475
0.11,-0.28,-1.15690901178935
-0.3,0.27,0.146721915003588
-0.31,-0.39,-0.306935309780426
0.24,-0.39,1.71379707140166
0.49,-0.39,-1.8969417485374
-0.1,-0.02,-0.361357962505248
-0.29,0.49,-0.609403145631862
-0.27,0.38,0.30397490532138
-0.48,0.11,0.504929182206068
0.03,0.19,0.380555113626138
0.17,-0.13,-0.141017010722512
-0.43,0.01,0.551217977178478
-0.34,-0.38,0.0993169876585458
0.03,0.05,0.945294545981789
-0.19,-0.08,0.137932900503687
0.49,-0.19,-0.79019981325545
-0.03,-0.15,0.0785563667859318
0.3,-0.1,-0.589900476729764
-0.5,0.0600000000000001,1.44433723066944
0.49,-0.34,-1.78137420144274
-0.34,-0.2,-0.767324156743344
0.29,-0.02,-0.4025395714935
0.44,0.04,-2.47482416450437
0.24,0.4,-0.726918023381652
0.35,-0.09,0.0679273129451111
0.4,0.36,-1.0836416975052
-0.23,0.21,-0.626314255899243
0.5,-0.12,-1.44523546933565
-0.3,-0.25,0.00484648212026231
-0.42,0.48,0.294173771741682
0.27,-0.13,-0.819767983600129
0.44,0.0700000000000001,-2.65940517739803
0.43,-0.36,-0.901255805540829
-0.29,0.05,-0.732367120450687
-0.07,-0.25,0.363265343955123
-0.08,-0.41,-2.2491892778092
0.1,-0.39,-1.06552939574907
0.12,0.09,0.851185792271027
-0.1,-0.22,0.296230616996569
-0.35,-0.36,-0.0691656154900875
0.32,0.49,-1.46608850854946
0.48,-0.06,-1.2686167057482
0.3,0.11,-1.28419559558134
-0.5,-0.04,1.10227218308642
-0.05,-0.05,-0.117091335118034
0.15,0.33,-1.82211786310033
-0.45,0.19,-0.501053404006191
-0.15,0.31,-0.809023973556235
0,-0.37,-2.0814680522825
0.05,0.17,0.66516987614675
-0.39,0.22,0.264961802676944
-0.43,0.09,0.240412801285755
0.14,-0.3,-0.17844037224342
0.47,0.1,-2.55636254919139
-0.5,-0.12,-0.385601607471926
0.22,-0.04,-0.582384640436287
0.02,0.48,-1.70635857507944
-0.12,-0.36,-0.84285656406684
-0.23,-0.1,0.874841343213957
-0.3,-0.02,-0.733902120928185
-0.23,0.36,0.974515751982137
-0.16,0.41,-0.0220479097013575
0.16,0.15,-1.247560870129
0.28,-0.39,1.72650066301839
0.2,0.3,-2.25905608465053
0.31,0.15,-2.18046932982302
0.1,0.35,-0.465372211176639
-0.18,-0.5,-0.469156649935241
-0.2,0,-0.639210346984459
-0.39,-0.28,-0.91256291483142
0.12,0.02,0.752408943812081
-0.1,0.33,-0.217763718454216
0.23,-0.14,-1.14037559923578
0.4,-0.09,-0.676084108708922
0.29,0.04,-0.265532768741628
0.18,-0.33,-1.00533556657272
-0.47,0.29,0.0653674104225654
-0.07,-0.14,0.0622812553553903
-0.28,-0.07,-0.326543513831627
-0.33,-0.49,-0.188942938890806
0.1,0.12,0.771087710077584
0.17,0.41,-0.838225443098822
0.08,0.34,-0.209921233819758
0.49,-0.32,-1.56483641132769
-0.01,0,0.618345938905074
0.33,0.36,-1.81562709306263
-0.44,-0.37,-0.0739345923777159
0.2,-0.3,-0.443559344558514
-0.38,0.01,0.942505318523375
0.3,-0.49,-0.18880428417261
0.29,0.46,-1.55296708202881
0.45,-0.49,-0.862310635246165
-0.31,0.49,-0.75317023617712
-0.21,-0.02,-0.48977253512648
-0.14,-0.21,0.286085697159325
-0.26,0.32,1.06579623953653
-0.38,0.35,-0.486961228857499
0.48,0.44,0.431751372850913
-0.16,-0.24,0.908949240554336
0.14,0.32,-1.75712128275823
-0.3,0.2,-0.249871431117096
0.42,-0.2,-0.873186886640787
-0.38,-0.4,-0.302775538401225
0.38,0.11,-3.06382745485561
0.24,0.28,-2.86556236919708
-0.45,0.47,0.31994586446421
-0.12,0.14,0.0955236254543155
-0.38,0.47,0.361734945087635
0.49,0.08,-2.15721614198804
-0.28,0.21,-0.414726038238106
-0.27,0.11,-0.839636980999621
0.39,0.27,-2.02445974331922
-0.13,0.31,-0.490957691691564
-0.37,-0.5,0.649788787493398
-0.13,0.09,-0.833488248890421
0.0600000000000001,-0.21,-0.345560975886497
0.49,0.01,-2.42146339852174
0.45,-0.36,-1.04980939075616
0.12,-0.41,-1.46679727018354
-0.4,-0.47,-0.0250879526630395
-0.25,0.46,0.969087273669142
-0.43,-0.29,-1.03109713164876
0,0.31,0.655823682530776
-0.28,0.12,-0.765809317019841
0.27,-0.26,-0.439377437927576
0.04,-0.34,-1.75535229156229
-0.25,-0.35,-0.445524435100828
-0.27,-0.35,-0.435911970532614
-0.23,-0.35,-0.406036481986605
0.4,-0.14,-0.87488001523858
-0.1,0.47,-0.253815556375932
-0.04,-0.1,-0.0305602738616255
0.49,0.44,0.684352776235547
-0.26,-0.36,-0.220185868393855
0.4,0.16,-2.85545053819758
0.21,0.29,-2.46127695427256
0.09,-0.25,-0.935959472170381
0.3,0.32,-1.50220205372958
-0.32,-0.14,0.68476296503594
-0.13,0.35,-0.442945944632163
-0.46,-0.42,-0.458744640810962
-0.46,-0.27,-0.843539096015788
0.0700000000000001,0.23,-0.114953560696682
0.18,-0.26,0.173752246867381
-0.04,0.5,-0.178909903975555
-0.49,-0.21,-0.665190907898605
-0.13,0.13,-0.216438684304998
0.4,-0.4,-0.437372343989314
0.37,-0.36,-0.342887499682674
0.3,-0.28,-0.47756130971291
-0.48,0.24,0.25696561159442
0.48,0.31,-0.781153033450885
0.12,0.33,-1.41734570953879
0.45,0.41,-1.12571683403303
0.28,-0.26,-0.455389581445654
0.35,0.17,-3.07368071897143
-0.28,-0.38,-0.533167046551946
-0.26,-0.39,-0.841355369873511
-0.02,-0.19,0.0984062587033573
-0.37,0.09,-0.186491315917056
0.36,-0.14,0.173349482303805
-0.09,-0.34,-0.58014422594489
0.15,0.39,-1.12270538509399
-0.05,-0.15,0.039120788570633
-0.01,0.41,-1.28869643724781
0.12,-0.47,0.158524027338942
-0.31,0.17,-0.342366709114402
-0.4,-0.15,-0.25258350600403
-0.38,-0.27,-0.538073730944365
0.33,0.46,-1.18945403562169
-0.15,-0.21,0.420041006819943
-0.14,0.38,-0.46672337983167
-0.15,-0.5,-0.547481893353115
0.13,-0.3,-0.259710815556162
0.13,0.01,0.296144890828484
0.1,-0.05,0.591191310939385
-0.02,0.0700000000000001,0.66361712216035
0.03,0.14,1.09749046120427
-0.13,0.41,-0.735148246337129
0.2,-0.15,-1.08531607348113
0.45,0.28,-1.42684820652534
0.47,0.32,-0.746117264500434
-0.4,-0.13,0.370905594960992
0.42,-0.26,-0.665700674765418
-0.25,0.08,-1.06866988159068
0.19,0.44,-1.73603919469443
0.39,-0.47,-1.11232811606222
0.15,0.16,-1.51317841946173
-0.34,-0.49,-0.0803320593655304
-0.17,-0.13,0.735714022455323
0.32,0.12,-1.9256050244506
-0.11,0.08,-0.525583931218369
-0.02,0.13,0.869262217972341
-0.28,-0.17,0.295854911344325
0.13,-0.4,-1.48082849297195
0.27,-0.48,0.582743427305861
-0.08,0.3,0.168821420326753
-0.47,-0.16,-0.177607209696463
0.41,-0.46,-1.24468301588041
-0.45,0.42,0.318906513505456
-0.29,0.24,0.220833809099057
-0.07,0.04,0.244688685120348
0.24,0.01,-0.615812033103253
-0.26,-0.07,-0.00666215994689336
-0.48,0.32,0.276887008910808
0.08,-0.38,-1.10826678197409
0.5,0.39,-0.917495268671989
0.14,-0.11,0.232769927060864
-0.17,0.31,-0.740980610424243
0.08,0.36,-0.258968946375235
0.47,0.18,-1.29394178820861
-0.06,0.17,1.42849749920878
0.31,0.09,-0.680411130027123
0.28,0.11,-0.697963652528582
-0.24,-0.01,-0.137056322611708
0.28,0.4,-1.04865807475524
0.49,0.02,-2.68761020672441
0.18,0.18,-2.19884466518457
0.21,-0.48,1.91149699361673
-0.06,0.33,0.121038308675474
0.35,0.11,-2.3156638916646
-0.23,0.46,0.714008503245876
-0.14,-0.45,-1.24080925945611
-0.26,0,-0.0806333892479652
0.32,-0.27,-0.274789052571456
-0.17,-0.05,-0.759544731991575
0.0600000000000001,-0.06,1.66034794499436
-0.47,-0.26,-0.903987213583618
-0.32,0.26,0.278286638946204
-0.42,0.17,0.156073752611314
-0.38,-0.11,1.14272299456714
0.05,0.29,0.578444730920343
0.49,0.46,0.2438016772991
-0.13,-0.18,0.625681331929375
0.49,-0.06,-1.69266880194545
-0.4,0.39,-0.755174624713604
0.48,-0.19,-0.834354287192519
0.43,0.37,-1.43104939019357
-0.19,0.46,0.190646316396054
-0.06,-0.08,-0.486873318094602
0.26,0.13,-0.884214393143414
-0.12,0.18,-0.25383593728975
0.23,0.0600000000000001,-0.524154930424828
0.37,0.19,-2.91207901200455
0.16,-0.31,-0.300155226174179
-0.2,-0.21,0.923953638749399
-0.1,-0.01,-0.140589359369788
0.3,-0.34,0.930563158456684
0.29,-0.45,0.524688229033037
0.15,-0.36,-1.58615179014914
0.02,0.21,0.387579644090326
-0.42,-0.18,-0.909462733852938
0.46,-0.01,-1.79016618467956
0.33,-0.26,-0.216161106030808
-0.48,0.49,-0.811898370079498
0.34,0.04,-0.171509143193079
-0.14,0.31,-0.740030831209763
0.32,-0.29,0.0712222208703743
-0.5,-0.19,-0.547216642892763
0.31,0.22,-3.1536799710429
0.25,-0.36,0.983305094419958
-0.27,-0.18,0.365117363030008
-0.31,0.4,0.817985525371887
0.46,0.22,-0.993014132364369
-0.46,0,0.824940080550636
-0.37,0.3,0.213149021846085
0.17,-0.4,-0.469390197669086
-0.12,-0.1,-0.578793050323865
-0.49,0.44,-0.0273116658671928
0.46,-0.13,-0.510679796007021
0.13,-0.48,0.893130257323141
0.0600000000000001,0.31,0.17911193225415
0.02,0.02,0.571142885818813
0.3,0.37,-1.56460268842725
-0.34,-0.05,0.309139642088651
-0.14,0,-0.851031705984976
0.01,0.49,-1.57094409475071
-0.19,-0.09,0.458056762619335
-0.08,0.45,-1.10468396991024
0.01,-0.32,-1.44001695709162
-0.27,0.44,0.972318150782567
-0.39,-0.43,-0.225774145009909
0.5,-0.3,-1.79838722780884
0.37,0.3,-1.37543108851421
0.1,0.37,-0.531722505339486
0.31,-0.33,0.806804086801288
0.05,-0.11,1.73631920172245
-0.01,0.39,-0.98619206381083
0.11,0.49,-1.92149761055066
-0.05,-0.48,-1.23633109363302
0.19,-0.14,-0.698820092396734
-0.06,-0.3,-0.120173458170247
0.5,-0.24,-1.30014807177786
-0.09,-0.16,-0.06235557043467
0.1,-0.32,-0.932424268503876
0.0600000000000001,-0.43,-1.36727913709265
-0.09,0.18,0.872573520014319
0.08,0.44,-1.70690215982049
0.05,-0.08,1.74746327885253
-0.25,-0.19,0.402150292758669
0.2,-0.44,2.21305374793377
-0.12,0.36,-0.537935627220518
-0.09,-0.2,-0.293069357311897
-0.08,0.43,-1.44543817556758
0.33,-0.21,-0.235304176197875
0.29,0.14,-1.87211001253179
0.11,0.29,-0.732837621095656
0.04,-0.18,0.578321770530137
0.02,0.38,-0.675487247453391
-0.03,0.22,1.48504480064066
-0.08,-0.46,-1.8496846834402
-0.19,0.48,0.242123427976895
0.18,-0.46,2.29365366362225
-0.5,0.21,0.89006189104746
-0.04,-0.39,-2.19454139148516
0.38,0.28,-1.92769350635188
-0.43,-0.05,0.875042880283671
0.14,-0.14,-0.230540434305026
-0.19,0.32,-0.57260891050442
-0.03,-0.16,0.0145495828088841
0.15,0.14,-0.72120361561559
0.16,0.09,-0.183787439793539
0.09,0.47,-1.96885172504979
-0.03,-0.38,-2.26886733716119
-0.11,-0.16,0.232284888660688
-0.19,-0.31,0.476445134987944
-0.16,0.2,-1.03828319352607
0.3,0.22,-3.21924823798148
0.04,-0.2,0.220698101490808
-0.38,-0.03,0.891371034987843
0.15,-0.47,1.370391748341
0.32,-0.09,-0.0740950298234956
0.33,-0.48,-0.198826413930628
-0.09,0.42,-1.29884365271159
0.42,0.05,-2.56845677065289
-0.24,-0.22,0.536140693848215
-0.13,-0.12,0.189828347767699
0.08,0.38,-0.517065563459543
-0.36,0.17,0.857723274401564
-0.33,-0.2,-0.606532698230286
-0.46,0.27,-0.0426256980779556
0.21,0.12,-0.729802267736918
-0.29,-0.1,0.404343301177471
-0.48,-0.08,0.792546070759306
-0.35,0.11,0.120430213205266
-0.36,-0.05,0.779581894688113
-0.09,-0.26,0.646486053314444
0.04,0.21,0.292557104148749
0.19,-0.31,-0.64945185745979
-0.27,0.15,-1.1488021554724
0,-0.1,0.599118683993183
0.37,0.2,-2.78232236394969
0.15,-0.33,-0.756586738655381
0.22,-0.33,0.0153307296313104
0.12,-0.4,-1.52779484663768
-0.4,0.45,0.000374222152802181
0.37,0.23,-2.51214085012742
0.48,-0.16,-0.846067292457795
-0.36,-0.17,-0.83421117847232
-0.3,0.05,-0.747738899241624
-0.44,-0.29,-0.908193822696159
-0.41,0.32,-0.763767420157266
-0.38,0.31,-0.0278195205768567
0.44,-0.44,-1.48399179932764
0.22,-0.5,0.899434619456855
0.19,0.02,-0.45671788948073
-0.34,-0.21,-0.757972768172106
0.0700000000000001,-0.43,-1.33963028431012
0.38,-0.3,-0.0441247754278807
-0.44,0.25,-0.615307238137011
0.0600000000000001,0.3,0.182559416627044
-0.43,-0.37,0.232789551731312
0.33,-0.25,-0.289870099209454
0.15,-0.39,-1.13825783967121
-0.34,-0.34,-0.825850997305914
-0.24,0.12,-1.62086098986905
-0.08,-0.12,-0.111263765147768
-0.2,0.03,-1.0825348189649
-0.49,0.47,-0.860135255616741
0.0600000000000001,-0.16,0.781924382478414
0.28,0.28,-2.75076151772679
-0.19,-0.19,1.18074015810103
0.12,-0.09,0.458068563218072
-0.12,-0.43,-1.76517460237865
0.01,-0.49,-0.356251295832715
-0.18,0.34,-0.408078728877633
-0.45,-0.47,0.46557091576339
-0.34,-0.33,-1.30244862054679
0.5,0.03,-2.88292609660438
0.12,-0.46,-0.299924624737977
-0.04,-0.47,-1.36059633196603
-0.2,-0.37,-0.702397417775018
-0.39,-0.04,0.920529527093662
-0.24,-0.27,1.1304512753385
0.19,0.41,-0.755367700506386
0.41,-0.5,-1.81927588904526
0.44,-0.38,-1.20489800293445
0.32,0.36,-1.76914042210627
-0.33,0.08,-0.552000019961415
-0.43,0.21,-0.154601593017841
0.0600000000000001,0.22,0.138358297401117
-0.13,-0.4,-1.85804269379976
-0.2,0.21,-1.00204122484997
0.14,-0.25,-0.525566596827202
-0.12,-0.37,-1.03056868347573
-0.38,0.16,0.331105835718063
-0.33,0.23,0.204585530696703
0.02,0.29,0.969853792783536
0.44,-0.43,-1.32519815773256
-0.01,-0.36,-2.14929637600011
0.11,0.04,1.02131760136055
-0.26,0.43,0.692984582255609
0.11,0.36,-0.529470876652957
-0.39,-0.22,-0.786574548456231
0.23,0.13,-0.682874552360384
-0.11,0.05,-0.580771926340317
0.33,-0.1,-0.0132445487563457
-0.03,0.39,-0.856752073727904
-0.41,-0.04,0.518800986491702
0.44,0.5,0.195283918571574
-0.14,-0.03,-1.42446786106492
-0.19,-0.06,-0.361439507750629
0.17,-0.19,-0.586729623313806
0.35,-0.32,0.173173550941828
-0.46,0.04,0.611998955249137
0.17,0.05,-0.134932306632576
0.21,-0.11,-0.719349310764011
0.08,-0.05,1.2394957057089
-0.28,0.09,-0.516457078105583
-0.37,-0.22,-0.886806000960506
0.03,0.09,1.24494134021345
-0.3,0.29,0.232048084559028
0.23,0.24,-3.00360129864014
0.0700000000000001,-0.37,-1.35504512431249
0.27,0.21,-2.73765808526874
0.23,0.19,-1.94236128134899
-0.5,-0.43,0.294906730320254
0.16,0.29,-1.89707098668358
-0.2,-0.47,-0.839642413763862
-0.06,-0.18,-0.345117689316253
0.15,0.3,-1.87955461040186
-0.06,-0.17,-0.190040871084025
0.08,-0.16,0.184500611953041
-0.36,0.34,0.389242445055088
-0.04,0.36,-0.534491567209124
-0.05,0.0700000000000001,0.514708650721327
0.48,0.28,-1.2183008159816
-0.18,-0.29,1.25166173876234
-0.31,-0.34,-0.927481215491558
0.33,-0.36,0.561459315828097
0.4,-0.23,-0.423768399326784
0.39,-0.29,-0.251253311266893
0.29,0.18,-2.40815948466944
0.09,0.42,-1.37745085544039
0.19,0.19,-2.12576654660944
-0.37,0.44,-0.72399410050969
0.14,0.36,-1.1017565736222
-0.3,0.0700000000000001,-0.692483722545886
-0.11,0,-0.249173385612153
0.43,-0.25,-0.541348563181777
0.21,-0.44,2.44782816003932
-0.41,0.15,0.257642479679209
0.09,0.01,0.979591755222169
-0.15,0.33,-0.591436017719589
-0.26,0.25,0.590144363395773
-0.41,0.43,0.0460106555494022
0.25,-0.05,-0.817460210703155
-0.11,0.1,-0.24348155134093
0.08,0.32,-0.242636892889406
-0.21,-0.01,-0.491069844245968
0.47,0.44,-0.0157515619742021
0.47,0.02,-2.16564786347452
0.0700000000000001,-0.15,0.783266356282327
-0.03,0.15,1.17924825524621
-0.13,-0.31,0.570462326567434
0.41,-0.49,-1.66311079260301
0.41,-0.04,-0.54349803632
0.36,0.17,-3.00383823498045
0.31,0.36,-1.7038234727172
-0.46,0.44,0.475546539550014
0.12,-0.07,0.254480546155419
-0.43,-0.13,0.204104572217333
0.28,0.04,-0.427549881917535
-0.45,0.44,0.579158009497639
0.16,-0.45,0.702304455863682
0.32,0.48,-1.41859253772291
-0.36,-0.1,1.15761862477954
-0.24,-0.46,-0.456463915613055
0.47,0.03,-2.22964797861574
0.04,0.04,1.01825406214364
0.34,0.49,-1.17126325235599
-0.04,-0.41,-1.78977437822732
-0.5,-0.16,-0.154004585767744
0.14,-0.08,-0.248341618947979
-0.3,0.13,-0.416540805228317
0.15,-0.3,-0.0766704477588356
-0.05,0,0.406878211288099
0.12,-0.19,-0.343286982565544
-0.49,0.3,0.709463687273361
0.3,-0.01,-0.249606266148289
0.16,-0.02,-0.696493923331677
-0.34,0.09,-0.256968506020851
0.35,0.45,-1.19431737509837
0.43,0.41,-1.18214363253338
0.0700000000000001,0.37,-0.375469532323465
-0.02,0.38,-0.846256779774207
-0.47,-0.43,-0.185987318710278
-0.14,0.4,-0.649989639629893
0.4,-0.1,-0.784714736915421
0.49,-0.28,-1.17247696923764
-0.1,0.12,0.388694349408043
0.04,-0.07,1.56955829028253
0.04,0.26,0.789003851817513
-0.24,0.08,-1.25225782037683
-0.42,0.22,0.00290901204292269
0.4,0.31,-1.28801022052322
-0.34,0.05,-0.891289817063488
0.0700000000000001,-0.4,-1.01522010849766
-0.3,0.41,0.939430883184358
-0.32,0.27,0.347315685476262
-0.19,-0.26,1.32737129666087
0.3,-0.23,-0.76761811313514
0.26,-0.32,0.182441580088108
0.48,-0.46,-0.9261914774827
0.33,0.21,-3.06186554724798
-0.19,-0.13,1.01006198756599
-0.27,-0.15,0.81472350219131
-0.44,0.29,-0.823706705035059
0.41,0.22,-1.9568125336881
-0.34,0.44,-0.906418792842592
-0.42,-0.14,0.0394333899595234
0.26,-0.04,-0.960856583260484
-0.27,-0.32,-0.492909257435493
-0.43,0.5,0.140648929184212
-0.33,0.42,0.305035045770292
0.43,-0.39,-1.29977367935281
0.27,-0.29,-0.328969654535118
-0.19,-0.49,-0.790508008616647
0.0600000000000001,-0.1,1.7836109251925
-0.13,0.17,-0.424862320674603
-0.35,-0.5,0.676486769383144
-0.25,-0.2,0.41201083141344
0.49,-0.23,-0.831086410233425
0.46,0.18,-1.39314556623691
-0.5,0.4,0.162256167170138
-0.03,0.29,0.926603096372446
-0.18,0.0600000000000001,-1.29449770939879
-0.23,0.09,-1.332094593281
-0.46,0.31,0.000874790543971376
0.17,-0.35,-1.27477264595013
0.47,-0.47,-1.0203590428471
0.01,0.21,0.557170320963028
-0.02,-0.09,0.171341385857978
-0.25,-0.23,0.492864115533458
-0.27,-0.42,-1.1446361336585
0.12,-0.05,-0.061803837574585
-0.29,0.17,-0.865169404916094
0.25,0.22,-2.84630965453463
-0.1,-0.13,-0.0257321000731379
-0.34,-0.04,0.180582747689877
-0.31,-0.4,-0.303388697589048
0.47,0.38,-1.26074610192365
-0.4,0.22,0.155293341299947
-0.38,-0.32,-1.0524636863339
0.0700000000000001,0.15,0.884671710707604
-0.28,-0.28,0.268151303302193
0.25,-0.31,0.153733087831132
0.03,0.38,-0.705291509399257
-0.1,0.31,-0.132561808335287
-0.47,0.39,0.655268171881347
-0.5,-0.48,0.895940755219765
0.02,0.0600000000000001,1.00385324643748
-0.31,0.1,-0.32462580271671
0.17,0.44,-1.71407281323644
0.23,-0.16,-1.24045003554126
0.01,0.41,-1.43011282732942
-0.39,0.0700000000000001,0.415160825258652
-0.47,-0.02,1.42467173641556
0.25,-0.25,-0.54657505626606
0.04,0.3,0.578162058895672
-0.42,-0.15,-0.298437728590792
0.33,0.27,-2.69610339595377
0.21,-0.21,-1.18030256844876
-0.2,-0.14,1.18111221491503
0.38,-0.02,0.0857516975674533
0.29,0.0600000000000001,-0.294045764341537
-0.03,0.42,-1.04502706093221
-0.37,0.34,0.270548395292858
-0.49,0.18,0.477444283826129
-0.33,-0.29,-0.503625313040446
0.2,-0.17,-1.31534759253264
0.33,0.37,-1.53917219672767
0.21,-0.3,-0.413960695153128
0.2,0.29,-2.41284155433133
-0.2,0.5,0.894870978798762
0.1,0.34,-0.687050164446149
0.5,-0.33,-2.16740604544328
0.04,-0.41,-1.25226470690414
0.14,-0.39,-1.40412418381806
0.39,-0.44,-0.838924717515975
-0.27,-0.41,-1.15394111310424
-0.19,-0.45,-0.911998454474836
0.4,-0.42,-0.821912339246873
0.26,0.26,-3.4143497287191
0.02,0.5,-1.3020041399387
0.05,0.27,0.570508499785365
-0.32,0.3,0.478568720233187
0.02,-0.06,1.06866491135227
-0.12,0.09,-0.669023554725252
0.2,-0.16,-1.26440494759432
0.01,0.23,0.957929709493797
-0.33,0.05,-0.939008825240643
0.46,-0.17,-0.792806699061109
-0.29,-0.18,0.0663098863843398
0.5,0.0600000000000001,-2.23634657498637
-0.49,0.23,0.4556948076799
0.18,0.0600000000000001,-0.370433306170165
-0.12,-0.08,-1.12608568204637
-0.11,-0.43,-1.75162870782663
-0.47,0.14,-0.0484465790126847
-0.1,-0.17,0.124983087761443
0.49,-0.08,-1.43069840816262
0.25,-0.1,-0.916388679168354
-0.18,0.01,-0.874946170654484
0.41,0.38,-1.43472634571885
0.02,0.22,0.569815735101536
-0.3,0.33,0.318843151986919
-0.16,0.49,-0.00626174800847987
0.43,0.14,-2.80231141232608
-0.17,-0.16,1.0212814280264
-0.19,0.39,0.410598709696721
0.46,0.44,-0.29909327644147
0.23,-0.42,2.29057668841437
-0.04,0.32,0.649950542680626
0.29,-0.21,-0.696690449418638
-0.37,0.17,0.705490680261486
-0.21,-0.4,-1.2591625919348
-0.01,-0.05,0.571079337905321
0.31,-0.43,0.419918089456776
0.17,0.45,-1.84219423747965
-0.14,0.45,0.0631374528486624
0.2,0.23,-2.67059657700189
-0.46,-0.25,-0.959689386300438
0.2,0.46,-2.02312139708722
0.17,0.09,-0.321406491012729
0.42,0.47,-0.00839345474216273
0.48,0.26,-1.65673440846175
0.34,0.29,-2.36017860770742
0.3,0.2,-2.83045039776931
0.13,0.27,-1.12888651139805
0.01,0.38,-0.725115961398086
0.0600000000000001,-0.29,-1.05767245941137
0.25,0.29,-2.53925725001588
